graph_id,nodes,edges,p,q,num_walks,walk_length,train_time,inference_time,total_runtime,memory_mb,sample_size,precision,recall,f1_score,roc_auc,map,true_positives,algorithm,avg_degree,runtime,theoretical_complexity,runtime_per_node
5,3463,81550,0.7,0.7,10.0,80.0,225.3633692264557,6.826532602310181,232.18990182876587,401.00725269317627,50,0.27054108216432865,0.00827713059472716,0.01606282348741745,0.9866,0.2715291021061133,135,"Node2Vec: Balanced (p=0.7, q=0.7)",,,,
5,3463,81550,1.0,1.0,10.0,80.0,135.57338857650757,6.536487340927124,142.1098759174347,400.99508476257324,50,0.2931726907630522,0.008951563458001226,0.017372679676344597,0.9859,0.28608441279832614,146,"Node2Vec: DeepWalk (p=1.0, q=1.0)",,,,
5,3463,81550,0.5,2.0,10.0,80.0,231.0448305606842,6.851490020751953,237.89632058143616,400.9899711608887,50,0.2665330661322645,0.00815450643776824,0.01582485573204831,0.9879,0.27165174538965786,133,"Node2Vec: BFS-like (p=0.5, q=2.0)",,,,
5,3463,81550,2.0,0.5,10.0,80.0,219.10705256462097,6.5746471881866455,225.68169975280762,401.00936126708984,50,0.2745490981963928,0.008399754751686082,0.016300791242786605,0.9845,0.25981042442153757,137,"Node2Vec: DFS-like (p=2.0, q=0.5)",,,,
5,3463,81550,,,,,0.0,1.7753033638000488,1.7753033638000488,0.1595458984375,50,0.37349397590361444,0.011404046597179644,0.022132317943836268,0.9914,0.4023299465788084,186,Common Neighbors,47.09789200115507,1.7753033638000488,7681666.185388391,0.035506067276000974
5,3463,81550,,,,,0.0,2.246760129928589,2.246760129928589,0.17791748046875,50,0.38353413654618473,0.011710606989576947,0.022727272727272728,0.9922,0.4084395812243615,191,Adamic-Adar,47.09789200115507,2.246760129928589,7681666.185388391,0.044935202598571776
5,3463,81550,,,,,0.0,2.5267157554626465,2.5267157554626465,0.2058563232421875,50,0.36619718309859156,0.011158798283261802,0.02165764264889629,0.9869,0.37734744146640525,182,Jaccard Coefficient,47.09789200115507,2.5267157554626465,7681666.185388391,0.05053431510925293
5,3463,81550,,,,,0.0,0.8030390739440918,0.8030390739440918,0.43701171875,50,0.044,0.00134886572654813,0.0026174895895300413,0.8668999999999999,0.12133800102571134,22,Preferential Attachment,47.09789200115507,0.8030390739440918,3463.0,0.016060781478881837
5,3463,81550,,,,,0.0,2.227560520172119,2.227560520172119,0.17760467529296875,50,0.3867735470941884,0.011833231146535868,0.02296388839312273,0.9929,0.4252488194024282,193,Resource Allocation,47.09789200115507,2.227560520172119,7681666.185388391,0.044551210403442384
